zip,state,county,city,timezone,coordinates
91941,California,San Diego,La Mesa,America/Los_Angeles,"32.75989, -116.99341"
92210,California,Riverside,Indian Wells,America/Los_Angeles,"33.70043, -116.34019"
92211,California,Riverside,Palm Desert,America/Los_Angeles,"33.76218, -116.33102"
92342,California,San Bernardino,Helendale,America/Los_Angeles,"34.7584, -117.34944"
92345,California,San Bernardino,Hesperia,America/Los_Angeles,"34.38212, -117.30939"
92359,California,San Bernardino,Mentone,America/Los_Angeles,"34.08318, -117.06638"
92377,California,San Bernardino,Rialto,America/Los_Angeles,"34.15602, -117.40413"
92545,California,Riverside,Hemet,America/Los_Angeles,"33.72967, -117.03417"
92571,California,Riverside,Perris,America/Los_Angeles,"33.82427, -117.20462"
92626,California,Orange,Costa Mesa,America/Los_Angeles,"33.67893, -117.90842"
92630,California,Orange,Lake Forest,America/Los_Angeles,"33.64467, -117.68518"
92887,California,Orange,Yorba Linda,America/Los_Angeles,"33.88471, -117.73124"
93043,California,Ventura,Port Hueneme Cbc Base,America/Los_Angeles,"34.17084, -119.20239"
93202,California,Kings,Armona,America/Los_Angeles,"36.31335, -119.70853"
93257,California,Tulare,Porterville,America/Los_Angeles,"35.98376, -118.87178"
93455,California,Santa Barbara,Santa Maria,America/Los_Angeles,"34.82867, -120.42686"
93465,California,San Luis Obispo,Templeton,America/Los_Angeles,"35.54014, -120.73303"
93561,California,Kern,Tehachapi,America/Los_Angeles,"35.11821, -118.49376"
93615,California,Tulare,Cutler,America/Los_Angeles,"36.50334, -119.28633"
93705,California,Fresno,Fresno,America/Los_Angeles,"36.78671, -119.82832"
93905,California,Monterey,Salinas,America/Los_Angeles,"36.68321, -121.60701"
93906,California,Monterey,Salinas,America/Los_Angeles,"36.72258, -121.63228"
93927,California,Monterey,Greenfield,America/Los_Angeles,"36.23358, -121.37717"
94041,California,Santa Clara,Mountain View,America/Los_Angeles,"37.38847, -122.07564"
94107,California,San Francisco,San Francisco,America/Los_Angeles,"37.76643, -122.39461"
94132,California,San Francisco,San Francisco,America/Los_Angeles,"37.72213, -122.48481"
94596,California,Contra Costa,Walnut Creek,America/Los_Angeles,"37.88907, -122.03753"
94597,California,Contra Costa,Walnut Creek,America/Los_Angeles,"37.91827, -122.07155"
94602,California,Alameda,Oakland,America/Los_Angeles,"37.8041, -122.20704"
94707,California,Alameda,Berkeley,America/Los_Angeles,"37.89833, -122.27918"
94924,California,Marin,Bolinas,America/Los_Angeles,"37.94541, -122.72056"
95006,California,Santa Cruz,Boulder Creek,America/Los_Angeles,"37.16994, -122.14742"
95046,California,Santa Clara,San Martin,America/Los_Angeles,"37.09614, -121.59504"
95064,California,Santa Cruz,Santa Cruz,America/Los_Angeles,"36.9911, -122.05902"
95135,California,Santa Clara,San Jose,America/Los_Angeles,"37.28985, -121.69571"
95315,California,Merced,Delhi,America/Los_Angeles,"37.4236, -120.77147"
95328,California,Stanislaus,Keyes,America/Los_Angeles,"37.55824, -120.90985"
95346,California,Tuolumne,Mi Wuk Village,America/Los_Angeles,"38.06749, -120.17933"
95350,California,Stanislaus,Modesto,America/Los_Angeles,"37.67192, -121.0073"
95369,California,Merced,Snelling,America/Los_Angeles,"37.53346, -120.43175"
95372,California,Tuolumne,Soulsbyville,America/Los_Angeles,"37.99172, -120.26084"
95375,California,Tuolumne,Strawberry,America/Los_Angeles,"38.18664, -120.02612"
95387,California,Stanislaus,Westley,America/Los_Angeles,"37.50588, -121.32775"
95410,California,Mendocino,Albion,America/Los_Angeles,"39.20801, -123.68669"
95436,California,Sonoma,Forestville,America/Los_Angeles,"38.491, -122.91416"
95452,California,Sonoma,Kenwood,America/Los_Angeles,"38.42555, -122.53517"
95540,California,Humboldt,Fortuna,America/Los_Angeles,"40.57866, -124.13648"
95558,California,Humboldt,Petrolia,America/Los_Angeles,"40.2961, -124.23457"
95560,California,Humboldt,Redway,America/Los_Angeles,"40.16453, -123.83859"
95567,California,Del Norte,Smith River,America/Los_Angeles,"41.94978, -124.11187"
95621,California,Sacramento,Citrus Heights,America/Los_Angeles,"38.69576, -121.30829"
95672,California,El Dorado,Rescue,America/Los_Angeles,"38.72527, -120.99801"
95823,California,Sacramento,Sacramento,America/Los_Angeles,"38.47408, -121.44347"
95920,California,Glenn,Butte City,America/Los_Angeles,"39.46072, -121.93702"
95965,California,Butte,Oroville,America/Los_Angeles,"39.5947, -121.59608"
95975,California,Nevada,Rough And Ready,America/Los_Angeles,"39.22442, -121.15153"
95978,California,Butte,Stirling City,America/Los_Angeles,"39.87564, -121.53629"
96044,California,Siskiyou,Hornbrook,America/Los_Angeles,"41.94084, -122.52007"
96046,California,Trinity,Hyampom,America/Los_Angeles,"40.59968, -123.42904"
96049,California,Siskiyou,Redding,America/Los_Angeles,"41.76839, -123.32588"
96075,California,Tehama,Paynes Creek,America/Los_Angeles,"40.33852, -121.84893"
96092,California,Tehama,Vina,America/Los_Angeles,"39.96245, -122.01554"
96126,California,Sierra,Sierraville,America/Los_Angeles,"39.52992, -120.45679"
96729,Hawaii,Maui,Hoolehua,Pacific/Honolulu,"21.16773, -157.11424"
96916,Guam,Guam,Merizo,Pacific/Guam,"13.26053, 144.70067"
96952,Northern Mariana Islands,Tinian,Tinian,Pacific/Saipan,"15.01312, 145.63149"
97042,Oregon,Clackamas,Mulino,America/Los_Angeles,"45.20577, -122.53452"
97128,Oregon,Yamhill,Mcminnville,America/Los_Angeles,"45.19704, -123.25457"
97204,Oregon,Multnomah,Portland,America/Los_Angeles,"45.51832, -122.6738"
97333,Oregon,Benton,Corvallis,America/Los_Angeles,"44.47368, -123.30732"
97366,Oregon,Lincoln,South Beach,America/Los_Angeles,"44.57712, -124.05101"
97437,Oregon,Lane,Elmira,America/Los_Angeles,"44.09688, -123.38908"
97443,Oregon,Douglas,Glide,America/Los_Angeles,"43.24704, -123.01073"
97722,Oregon,Harney,Diamond,America/Los_Angeles,"42.95081, -118.69496"
97733,Oregon,Klamath,Crescent,America/Los_Angeles,"43.37924, -121.95668"
97735,Oregon,Lake,Fort Rock,America/Los_Angeles,"43.41066, -120.92595"
97741,Oregon,Jefferson,Madras,America/Los_Angeles,"44.6518, -121.05269"
97869,Oregon,Grant,Prairie City,America/Los_Angeles,"44.40198, -118.62051"
97883,Oregon,Union,Union,America/Los_Angeles,"45.15518, -117.61966"
97909,Oregon,Malheur,Jamieson,America/Boise,"44.24647, -117.41897"
98019,Washington,King,Duvall,America/Los_Angeles,"47.73961, -121.84941"
98118,Washington,King,Seattle,America/Los_Angeles,"47.54245, -122.2688"
98256,Washington,Snohomish,Index,America/Los_Angeles,"47.82999, -121.43037"
98272,Washington,Snohomish,Monroe,America/Los_Angeles,"47.84931, -121.88521"
98279,Washington,San Juan,Olga,America/Los_Angeles,"48.64471, -122.8083"
98311,Washington,Kitsap,Bremerton,America/Los_Angeles,"47.63019, -122.63698"
98323,Washington,Pierce,Carbonado,America/Los_Angeles,"47.04063, -121.88815"
98351,Washington,Pierce,Longbranch,America/Los_Angeles,"47.20301, -122.7687"
98359,Washington,Kitsap,Olalla,America/Los_Angeles,"47.43045, -122.57661"
21651,Maryland,Kent,Millington,America/New_York,"39.25903, -75.8534"
21660,Maryland,Caroline,Ridgely,America/New_York,"38.95595, -75.89037"
21663,Maryland,Talbot,Saint Michaels,America/New_York,"38.78478, -76.2312"
22312,Virginia,Fairfax,Alexandria,America/New_York,"38.81648, -77.15368"
22406,Virginia,Stafford,Fredericksburg,America/New_York,"38.40022, -77.55114"
22436,Virginia,Essex,Caret,America/New_York,"38.04212, -77.07106"
22643,Virginia,Fauquier,Markham,America/New_York,"38.88404, -77.98651"
98408,Washington,Pierce,Tacoma,America/Los_Angeles,"47.19802, -122.44647"
98433,Washington,Pierce,Tacoma,America/Los_Angeles,"47.1113, -122.58723"
98446,Washington,Pierce,Tacoma,America/Los_Angeles,"47.1297, -122.37423"
98571,Washington,Grays Harbor,Pacific Beach,America/Los_Angeles,"47.19446, -124.17242"
98595,Washington,Grays Harbor,Westport,America/Los_Angeles,"46.88232, -124.10849"
98626,Washington,Cowlitz,Kelso,America/Los_Angeles,"46.15464, -122.78638"
98639,Washington,Skamania,North Bonneville,America/Los_Angeles,"45.66284, -121.98949"
98645,Washington,Cowlitz,Silverlake,America/Los_Angeles,"46.32644, -122.78197"
98648,Washington,Skamania,Stevenson,America/Los_Angeles,"45.70807, -121.95486"
98649,Washington,Cowlitz,Toutle,America/Los_Angeles,"46.31417, -122.53538"
98821,Washington,Chelan,Dryden,America/Los_Angeles,"47.55177, -120.55942"
98933,Washington,Yakima,Harrah,America/Los_Angeles,"46.40223, -120.63124"
98941,Washington,Kittitas,Roslyn,America/Los_Angeles,"47.22328, -120.98209"
99001,Washington,Spokane,Airway Heights,America/Los_Angeles,"47.63652, -117.58632"
99005,Washington,Spokane,Colbert,America/Los_Angeles,"47.84425, -117.36623"
99022,Washington,Spokane,Medical Lake,America/Los_Angeles,"47.60157, -117.71132"
99037,Washington,Spokane,Veradale,America/Los_Angeles,"47.6364, -117.19718"
99117,Washington,Lincoln,Creston,America/Los_Angeles,"47.72402, -118.5208"
99140,Washington,Ferry,Keller,America/Los_Angeles,"48.11156, -118.67673"
99163,Washington,Whitman,Pullman,America/Los_Angeles,"46.72893, -117.21485"
99333,Washington,Whitman,Hooper,America/Los_Angeles,"46.69266, -118.15021"
99547,Alaska,Aleutians West,Atka,America/Adak,"52.22951, -174.20967"
99569,Alaska,Dillingham,Clarks Point,America/Anchorage,"58.81725, -158.52855"
99668,Alaska,Bethel,Sleetmute,America/Anchorage,"61.68735, -157.13723"
99703,Alaska,Fairbanks North Star,Fort Wainwright,America/Anchorage,"64.8328, -147.62322"
99714,Alaska,Fairbanks North Star,Salcha,America/Anchorage,"64.4327, -146.67125"
99721,Alaska,North Slope,Anaktuvuk Pass,America/Anchorage,"68.15448, -151.70965"
99727,Alaska,Northwest Arctic,Buckland,America/Anchorage,"65.97587, -161.13877"
99736,Alaska,Northwest Arctic,Deering,America/Nome,"66.08489, -162.76104"
58789,North Dakota,McHenry,Upham,America/Chicago,"48.559, -100.8161"
59050,Montana,Big Horn,Lodge Grass,America/Denver,"45.24092, -107.5271"
59055,Montana,Sweet Grass,Melville,America/Denver,"46.10414, -109.78086"
59065,Montana,Park,Pray,America/Denver,"45.27875, -110.73092"
59257,Montana,Sheridan,Redstone,America/Denver,"48.75446, -104.94202"
59259,Montana,Dawson,Richey,America/Denver,"47.68491, -105.08661"
59336,Montana,Custer,Ismay,America/Denver,"46.33786, -105.01486"
59349,Montana,Prairie,Terry,America/Denver,"46.88446, -105.5113"
59422,Montana,Teton,Choteau,America/Denver,"47.81702, -112.47353"
59480,Montana,Cascade,Stockett,America/Denver,"47.19327, -111.17675"
59546,Montana,Phillips,Zortman,America/Denver,"47.76973, -108.59198"
59721,Montana,Madison,Cardwell,America/Denver,"45.88027, -111.83654"
59728,Montana,Powell,Elliston,America/Denver,"46.51578, -112.41988"
59824,Montana,Lake,Charlo,America/Denver,"47.42325, -114.20355"
59923,Montana,Lincoln,Libby,America/Denver,"48.26411, -115.32285"
60016,Illinois,Cook,Des Plaines,America/Chicago,"42.0497, -87.89166"
60033,Illinois,McHenry,Harvard,America/Chicago,"42.42476, -88.60757"
60043,Illinois,Cook,Kenilworth,America/Chicago,"42.08886, -87.71459"
60143,Illinois,DuPage,Itasca,America/Chicago,"41.97306, -88.02155"
60153,Illinois,Cook,Maywood,America/Chicago,"41.8793, -87.84327"
60154,Illinois,Cook,Westchester,America/Chicago,"41.84749, -87.89167"
60177,Illinois,Kane,South Elgin,America/Chicago,"41.98991, -88.30996"
60416,Illinois,Grundy,Coal City,America/Chicago,"41.29311, -88.2818"
60423,Illinois,Will,Frankfort,America/Chicago,"41.47957, -87.83793"
60428,Illinois,Cook,Markham,America/Chicago,"41.59979, -87.69055"
60438,Illinois,Cook,Lansing,America/Chicago,"41.56661, -87.55086"
60472,Illinois,Cook,Robbins,America/Chicago,"41.64375, -87.7088"
60526,Illinois,Cook,La Grange Park,America/Chicago,"41.83183, -87.87395"
60557,Illinois,LaSalle,Wedron,America/Chicago,"41.44553, -88.76381"
60561,Illinois,DuPage,Darien,America/Chicago,"41.74536, -87.98241"
60601,Illinois,Cook,Chicago,America/Chicago,"41.88526, -87.62194"
60630,Illinois,Cook,Chicago,America/Chicago,"41.97213, -87.75709"
60640,Illinois,Cook,Chicago,America/Chicago,"41.97237, -87.66347"
60922,Illinois,Kankakee,Chebanse,America/Chicago,"41.00413, -87.91867"
60950,Illinois,Kankakee,Manteno,America/Chicago,"41.25119, -87.88445"
61032,Illinois,Stephenson,Freeport,America/Chicago,"42.31634, -89.63525"
61275,Illinois,Rock Island,Port Byron,America/Chicago,"41.5998, -90.2984"
61345,Illinois,Bureau,Neponset,America/Chicago,"41.28007, -89.78982"
61416,Illinois,McDonough,Bardolph,America/Chicago,"40.49921, -90.56299"
61448,Illinois,Knox,Knoxville,America/Chicago,"40.93363, -90.24678"
61731,Illinois,McLean,Cropsey,America/Chicago,"40.61393, -88.4855"
61759,Illinois,Tazewell,Minier,America/Chicago,"40.43718, -89.32371"
61761,Illinois,McLean,Normal,America/Chicago,"40.52958, -88.95856"
61858,Illinois,Vermilion,Oakwood,America/Chicago,"40.13282, -87.76799"
61936,Illinois,Piatt,La Place,America/Chicago,"39.80135, -88.73026"
62010,Illinois,Madison,Bethalto,America/Chicago,"38.92009, -90.04734"
62018,Illinois,Madison,Cottage Hills,America/Chicago,"38.9071, -90.08357"
62077,Illinois,Montgomery,Panama,America/Chicago,"39.02899, -89.52173"
62215,Illinois,Clinton,Albers,America/Chicago,"38.5094, -89.60732"
62225,Illinois,St. Clair,Scott Air Force Base,America/Chicago,"38.54559, -89.8554"
62326,Illinois,McDonough,Colchester,America/Chicago,"40.41725, -90.81333"
62353,Illinois,Brown,Mount Sterling,America/Chicago,"39.97253, -90.75829"
62376,Illinois,Adams,Ursa,America/Chicago,"40.11507, -91.42049"
62414,Illinois,Fayette,Beecher City,America/Chicago,"39.17067, -88.83047"
62426,Illinois,Effingham,Edgewood,America/Chicago,"38.90212, -88.66452"
62445,Illinois,Cumberland,Montrose,America/Chicago,"39.16802, -88.32119"
62512,Illinois,Logan,Beason,America/Chicago,"40.14496, -89.20355"
62517,Illinois,Christian,Bulpitt,America/Chicago,"39.59127, -89.43097"
62627,Illinois,Cass,Chandlerville,America/Chicago,"40.05627, -90.12895"
62691,Illinois,Cass,Virginia,America/Chicago,"39.95914, -90.21439"
62803,Illinois,Washington,Hoyleton,America/Chicago,"38.45287, -89.29656"
62817,Illinois,Hamilton,Broughton,America/Chicago,"37.95349, -88.47808"
62828,Illinois,Hamilton,Dahlgren,America/Chicago,"38.19416, -88.60679"
62884,Illinois,Franklin,Sesser,America/Chicago,"38.08222, -89.05642"
62902,Illinois,Jackson,Carbondale,America/Chicago,"37.66362, -89.11727"
62922,Illinois,Williamson,Creal Springs,America/Chicago,"37.62105, -88.81596"
63303,Missouri,St. Charles,Saint Charles,America/Chicago,"38.74008, -90.54291"
63343,Missouri,Lincoln,Elsberry,America/Chicago,"39.15854, -90.82799"
63453,Missouri,Clark,Luray,America/Chicago,"40.50431, -91.87111"
63531,Missouri,Knox,Baring,America/Chicago,"40.29939, -92.25034"
63532,Missouri,Macon,Bevier,America/Chicago,"39.76086, -92.57343"
63541,Missouri,Schuyler,Glenwood,America/Chicago,"40.50356, -92.62973"
63660,Missouri,Washington,Mineral Point,America/Chicago,"37.91345, -90.69782"
63826,Missouri,Pemiscot,Braggadocio,America/Chicago,"36.17481, -89.85056"
63834,Missouri,Mississippi,Charleston,America/Chicago,"36.92081, -89.27888"
63846,Missouri,Stoddard,Essex,America/Chicago,"36.82187, -89.80301"
63882,Missouri,Mississippi,Wyatt,America/Chicago,"36.91476, -89.22185"
63936,Missouri,Stoddard,Dudley,America/Chicago,"36.80759, -90.13448"
64098,Missouri,Platte,Weston,America/Chicago,"39.45614, -94.89399"
64112,Missouri,Jackson,Kansas City,America/Chicago,"39.03598, -94.59529"
64137,Missouri,Jackson,Kansas City,America/Chicago,"38.93525, -94.54269"
64424,Missouri,Harrison,Bethany,America/Chicago,"40.26243, -94.03596"
64433,Missouri,Nodaway,Conception,America/Chicago,"40.24107, -94.68053"
64458,Missouri,Harrison,Hatfield,America/Chicago,"40.52077, -94.14305"
64461,Missouri,Nodaway,Hopkins,America/Chicago,"40.52234, -94.813"
64491,Missouri,Atchison,Tarkio,America/Chicago,"40.44831, -95.34493"
64497,Missouri,DeKalb,Weatherby,America/Chicago,"39.92558, -94.21998"
64625,Missouri,Caldwell,Breckenridge,America/Chicago,"39.73949, -93.80706"
64630,Missouri,Linn,Browning,America/Chicago,"40.03879, -93.15518"
64724,Missouri,St. Clair,Appleton City,America/Chicago,"38.15135, -94.0112"
64733,Missouri,Johnson,Chilhowee,America/Chicago,"38.58476, -93.82866"
65010,Missouri,Boone,Ashland,America/Chicago,"38.79164, -92.24033"
65050,Missouri,Moniteau,Latham,America/Chicago,"38.54271, -92.6855"
65058,Missouri,Maries,Meta,America/Chicago,"38.25329, -92.13825"
65077,Missouri,Callaway,Steedman,America/Chicago,"38.76606, -91.80319"
65244,Missouri,Randolph,Clifton Hill,America/Chicago,"39.48158, -92.66167"
65284,Missouri,Boone,Sturgeon,America/Chicago,"39.20063, -92.2969"
65438,Missouri,Shannon,Birch Tree,America/Chicago,"36.92524, -91.50253"
65468,Missouri,Texas,Eunice,America/Chicago,"37.24989, -91.79022"
65613,Missouri,Polk,Bolivar,America/Chicago,"37.63521, -93.39413"
65646,Missouri,Dade,Everton,America/Chicago,"37.33678, -93.70202"
65680,Missouri,Taney,Kissee Mills,America/Chicago,"36.65751, -93.01482"
65738,Missouri,Greene,Republic,America/Chicago,"37.13521, -93.4991"
65807,Missouri,Greene,Springfield,America/Chicago,"37.16563, -93.32557"
66060,Kansas,Jefferson,Nortonville,America/Chicago,"39.41839, -95.33215"
66075,Kansas,Linn,Pleasanton,America/Chicago,"38.20085, -94.69193"
66092,Kansas,Franklin,Wellsville,America/Chicago,"38.69741, -95.10247"
66418,Kansas,Jackson,Delia,America/Chicago,"39.28879, -95.93752"
66516,Kansas,Jackson,Netawaka,America/Chicago,"39.62407, -95.7236"
66717,Kansas,Wilson,Buffalo,America/Chicago,"37.6956, -95.70322"
66760,Kansas,Crawford,Opolis,America/Chicago,"37.34559, -94.62459"
66945,Kansas,Washington,Hanover,America/Chicago,"39.88637, -96.8803"
67019,Kansas,Cowley,Burden,America/Chicago,"37.30588, -96.77665"
67020,Kansas,Harvey,Burrton,America/Chicago,"38.00553, -97.66875"
67056,Kansas,Harvey,Halstead,America/Chicago,"38.022, -97.52539"
67118,Kansas,Kingman,Norwich,America/Chicago,"37.47648, -97.8552"
67425,Kansas,Saline,Brookville,America/Chicago,"38.77538, -97.92783"
67458,Kansas,Clay,Longford,America/Chicago,"39.16778, -97.29706"
67626,Kansas,Russell,Bunker Hill,America/Chicago,"38.88536, -98.70928"
67674,Kansas,Ellis,Walker,America/Chicago,"38.86385, -99.06877"
67758,Kansas,Wallace,Sharon Springs,America/Denver,"38.8842, -101.76404"
67761,Kansas,Wallace,Wallace,America/Denver,"38.97082, -101.53108"
68028,Nebraska,Sarpy,Gretna,America/Chicago,"41.10634, -96.26083"
68107,Nebraska,Douglas,Omaha,America/Chicago,"41.20841, -95.95167"
68147,Nebraska,Sarpy,Bellevue,America/Chicago,"41.1761, -95.95671"
68325,Nebraska,Thayer,Byron,America/Chicago,"40.01683, -97.75788"
68341,Nebraska,Saline,De Witt,America/Chicago,"40.38379, -96.91376"
68410,Nebraska,Otoe,Nebraska City,America/Chicago,"40.6375, -95.88476"
68503,Nebraska,Lancaster,Lincoln,America/Chicago,"40.82458, -96.67403"
68641,Nebraska,Colfax,Howells,America/Chicago,"41.73515, -97.00818"
68741,Nebraska,Dakota,Hubbard,America/Chicago,"42.34861, -96.59047"
68747,Nebraska,Pierce,Mclean,America/Chicago,"42.39443, -97.49721"
68771,Nebraska,Cedar,Randolph,America/Chicago,"42.38321, -97.35756"
68789,Nebraska,Knox,Winnetoon,America/Chicago,"42.54725, -97.97265"
68929,Nebraska,Franklin,Bloomington,America/Chicago,"40.14998, -99.05112"
68966,Nebraska,Harlan,Orleans,America/Chicago,"40.14974, -99.46891"
68976,Nebraska,Gosper,Smithfield,America/Chicago,"40.58319, -99.72852"
